file_name,time_t,grip,grip_approx_smooth,grip_approx_predict
lmp3m1_23_m,1718096569.830328,151.60368649817335,151.26480783535942,
lmp3m1_23_m,1718096569.8383842,151.09830576048032,151.1028122273575,
lmp3m1_23_m,1718096569.846441,150.98680345853325,150.9462772872363,
lmp3m1_23_m,1718096569.8544981,150.8753011565862,150.7927760733202,
lmp3m1_23_m,1718096569.862554,150.76849959792244,150.64069912627474,
lmp3m1_23_m,1718096569.870611,150.85408480033198,150.48914899402993,
lmp3m1_23_m,1718096569.878668,151.03503235777612,150.33767349044342,153.27191396514775
lmp3m1_23_m,1718096569.886724,151.13405653090732,150.18606607004205,
lmp3m1_23_m,1718096569.8947809,151.13811658943123,150.03424884528724,
lmp3m1_23_m,1718096569.902837,151.12269276823545,149.88220971164515,
lmp3m1_23_m,1718096569.9108942,151.09056395554873,149.72997065748456,
lmp3m1_23_m,1718096569.940099,151.31154516508067,149.57757260726208,
lmp3m1_23_m,1718096569.9481559,151.37250549874466,149.42506845979298,
lmp3m1_23_m,1718096569.956213,151.43346583240864,149.27251950027144,153.2872700689401
lmp3m1_23_m,1718096569.9642692,151.4944261660726,149.11999360710087,
lmp3m1_23_m,1718096569.9723258,151.64372132709832,148.96756377918712,
lmp3m1_23_m,1718096569.980383,151.73416538355056,148.8153061760253,
lmp3m1_23_m,1718096569.988439,151.55559171193917,148.66329783437925,
lmp3m1_23_m,1718096569.996496,151.15577318958566,148.5116145931713,
lmp3m1_23_m,1718096570.004552,150.68928054342675,148.36032959484035,
lmp3m1_23_m,1718096570.012609,150.2897605151639,148.20951276778857,153.2898741464528
lmp3m1_23_m,1718096570.0206661,150.11655513053444,148.0592311650853,
lmp3m1_23_m,1718096570.0287218,150.00023486238,147.90954979214516,
lmp3m1_23_m,1718096570.036779,150.09742958302903,147.7605318498284,
lmp3m1_23_m,1718096570.044836,150.4664131443166,147.61223853903357,
lmp3m1_23_m,1718096570.052892,150.78620051759432,147.46472806536414,
lmp3m1_23_m,1718096570.060949,151.11165848341483,147.31805360310474,
lmp3m1_23_m,1718096570.069005,151.26718183417367,147.172260607335,153.28355640445093
lmp3m1_23_m,1718096570.077062,151.2069747330637,147.02738451015296,
lmp3m1_23_m,1718096570.085119,151.04006512174317,146.88344898451294,
lmp3m1_23_m,1718096570.100225,150.4156681214944,146.7404649840742,
lmp3m1_23_m,1718096570.108282,150.21613589605957,146.59843096030176,
lmp3m1_23_m,1718096570.116338,150.01327365801862,146.457334327498,
lmp3m1_23_m,1718096570.124395,149.94512176916464,146.31715351510908,
lmp3m1_23_m,1718096570.141515,149.9167862321124,145.0863022976413,
lmp3m1_23_m,1718096570.1495721,150.07944420317142,144.95409453895132,
lmp3m1_23_m,1718096570.157629,150.2421021742304,144.8261809976289,
lmp3m1_23_m,1718096570.165685,150.40476014528943,144.70269935236325,
lmp3m1_23_m,1718096570.173742,150.56741811634845,144.58390614429746,
lmp3m1_23_m,1718096570.181798,150.58094473002575,144.4701479257923,
lmp3m1_23_m,1718096570.1898549,150.56311290122113,144.3618448826602,145.61497199458734
lmp3m1_23_m,1718096570.197912,150.3026078566093,144.25948383664664,
lmp3m1_23_m,1718096570.205968,150.10160546052603,144.16361591232794,
lmp3m1_23_m,1718096570.214025,149.992431641,144.07486756787446,
lmp3m1_23_m,1718096570.2220821,150.2153593143708,143.99395029561623,
lmp3m1_23_m,1718096570.230138,150.78983721320023,143.92165366509292,
lmp3m1_23_m,1718096570.238195,151.36431511202966,143.85881811153126,
lmp3m1_23_m,1718096570.246252,151.9387930108591,143.80629934577618,145.15560148424964
lmp3m1_23_m,1718096570.254308,152.51327090968852,143.76491875906436,
lmp3m1_23_m,1718096570.2623649,153.08774880851794,143.7354086842246,
lmp3m1_23_m,1718096570.270421,153.46232572915653,143.71836565266875,
lmp3m1_23_m,1718096570.2784781,152.98402319263496,143.71422034780616,
lmp3m1_23_m,1718096570.286535,152.44291582658553,143.72322231285318,
lmp3m1_23_m,1718096570.294591,151.85230908482868,143.74543155480683,
lmp3m1_23_m,1718096570.302648,151.4143835573163,143.78070903155975,145.00241750806043
lmp3m1_23_m,1718096570.310705,150.9932132249494,143.8287088354383,
lmp3m1_23_m,1718096570.3187609,150.8275147727675,143.88886585312645,
lmp3m1_23_m,1718096570.326818,150.7361362394566,143.96039056482013,
lmp3m1_23_m,1718096570.3419242,150.87221032430642,144.04226953483646,
lmp3m1_23_m,1718096570.3499808,151.20101369766124,144.13327881535776,
lmp3m1_23_m,1718096570.358038,151.56600066668722,144.23201610682176,
lmp3m1_23_m,1718096570.366094,151.9646519550311,144.3369559992862,145.16449256284002
lmp3m1_23_m,1718096570.374151,152.51909798389855,144.44651766818106,
lmp3m1_23_m,1718096570.382208,152.83438921176028,144.5648710842733,
lmp3m1_23_m,1718096570.390264,153.1209035597065,144.67668771779458,
lmp3m1_23_m,1718096570.398321,153.22332405261776,144.7842889780821,
lmp3m1_23_m,1718096570.420477,153.2625149680529,144.88942984388743,
lmp3m1_23_m,1718096570.428533,153.2363710228407,144.9932539280858,
lmp3m1_23_m,1718096570.4365902,153.21022707762853,145.09647022615349,145.62684312517578
lmp3m1_23_m,1718096570.4446468,153.18408313241633,145.19951516988795,
lmp3m1_23_m,1718096570.452703,153.15793918720416,145.30265920093643,
lmp3m1_23_m,1718096570.46076,153.131795241992,145.40606987839755,
lmp3m1_23_m,1718096570.4688158,153.1056512967798,145.5098483788216,
lmp3m1_23_m,1718096570.476873,152.788346406629,145.61405089858604,
lmp3m1_23_m,1718096570.48493,152.6191146217798,145.7187015455079,
lmp3m1_23_m,1718096570.4929862,152.57056167353932,145.82380059587626,146.35169789651462
lmp3m1_23_m,1718096570.5010428,152.76539373056204,145.92932998916518,
lmp3m1_23_m,1718096570.5091,153.17428223889556,146.03525676170136,
lmp3m1_23_m,1718096570.5171561,153.61910261254818,146.14153513758828,
lmp3m1_23_m,1718096570.525213,153.89966032967,146.2481081469048,
lmp3m1_23_m,1718096570.5332701,154.17424421962238,146.35490913646726,
lmp3m1_23_m,1718096570.541326,154.04669326645828,146.461863071901,
lmp3m1_23_m,1718096570.549383,153.79766384567338,146.56888793592182,147.28149487194054
lmp3m1_23_m,1718096570.55744,153.54571747291357,146.67589642347892,
lmp3m1_23_m,1718096570.565496,153.29377110015378,146.78279801277048,
lmp3m1_23_m,1718096570.5735528,153.0532181474379,146.8895011137841,
lmp3m1_23_m,1718096570.581609,153.000156899526,146.9959152541099,
lmp3m1_23_m,1718096570.5896661,153.08644000675622,147.10195362972615,
lmp3m1_23_m,1718096570.5977228,153.29467701931603,147.20753586147393,
lmp3m1_23_m,1718096570.605779,153.6004700968787,147.3125901888144,148.34336964274507
lmp3m1_23_m,1718096570.613836,153.9542089418435,147.41705523300982,
lmp3m1_23_m,1718096570.6218932,154.31480001503184,147.52088131374853,
lmp3m1_23_m,1718096570.6299489,154.5395760392178,147.62403130635084,
lmp3m1_23_m,1718096570.638006,154.7604547604975,147.7264808941588,
lmp3m1_23_m,1718096570.646063,154.9813334817772,147.82821844490852,
lmp3m1_23_m,1718096570.654119,155.20221220305692,147.92924420897424,
lmp3m1_23_m,1718096570.662176,155.4230909243366,144.36685195615377,
lmp3m1_23_m,1718096570.670233,155.5780266072868,144.2065058759075,
lmp3m1_23_m,1718096570.678289,155.4311630288136,144.04185722426237,
lmp3m1_23_m,1718096570.686346,155.04770037003425,143.87378801701536,
lmp3m1_23_m,1718096570.694402,154.5252261408908,143.70318178147693,
lmp3m1_23_m,1718096570.7024589,154.00543327820506,143.5309116593554,
lmp3m1_23_m,1718096570.710516,153.49717000775308,143.35783751324573,148.25288423015425
lmp3m1_23_m,1718096570.7185721,153.41039734653418,143.1848091660561,
lmp3m1_23_m,1718096570.7387142,153.34408756120789,143.01267657844357,
lmp3m1_23_m,1718096570.7467709,153.31756364707738,142.8423006835732,
lmp3m1_23_m,1718096570.754827,153.29103973294684,142.67455629660293,
lmp3m1_23_m,1718096570.7628841,153.16732384686935,142.51032254928066,
lmp3m1_23_m,1718096570.770941,152.83190061374185,142.35046380715298,
lmp3m1_23_m,1718096570.778997,152.46618869320545,142.1957979598919,148.21473024316427
lmp3m1_23_m,1718096570.787054,152.17175456117673,142.04705954754638,
lmp3m1_23_m,1718096570.79511,151.8912017209418,141.90486271943107,
lmp3m1_23_m,1718096570.8031669,151.71866736982787,141.76967331159923,
lmp3m1_23_m,1718096570.811224,151.55660480258197,141.64178513193016,
lmp3m1_23_m,1718096570.81928,151.42405760704045,141.5212923280441,
lmp3m1_23_m,1718096570.827337,151.29151041149896,141.4080545128052,
lmp3m1_23_m,1718096570.8353941,151.15896321595744,141.3016615034428,147.89805668324362
lmp3m1_23_m,1718096570.84345,151.02641602041595,141.20140417461604,
lmp3m1_23_m,1718096570.851507,150.89386882487443,141.10626398924936,
lmp3m1_23_m,1718096570.859564,150.7613216293329,141.01493839399492,
lmp3m1_23_m,1718096570.86762,150.62416291022888,140.92589416806956,
lmp3m1_23_m,1718096570.8756769,150.47950262330346,140.8374293727805,
lmp3m1_23_m,1718096570.8877618,150.07517133430613,140.7477332965529,
lmp3m1_23_m,1718096570.895818,149.7450116233934,140.65494712053388,147.38846110312772
lmp3m1_23_m,1718096570.903875,149.16549397575076,140.55721430644522,
lmp3m1_23_m,1718096570.911932,148.68092133140732,140.42703632100302,
lmp3m1_23_m,1718096570.919988,148.57699961841732,140.26933758807454,
lmp3m1_23_m,1718096570.928045,148.47307790542732,140.0934687882369,
lmp3m1_23_m,1718096570.936102,148.36915619243734,139.90656386683645,
lmp3m1_23_m,1718096570.9441578,148.26523447944734,139.71316568516252,
lmp3m1_23_m,1718096570.9643,148.00543019697236,139.51598726706453,146.79457376066708
lmp3m1_23_m,1718096570.972357,147.91603430773142,139.31662968711464,
lmp3m1_23_m,1718096570.980413,147.94654472023964,139.11604987096666,
lmp3m1_23_m,1718096570.98847,147.88613365113738,138.91483052811762,
lmp3m1_23_m,1718096570.996526,147.76521216881855,138.71332906682795,
lmp3m1_23_m,1718096571.004583,147.53426406053748,138.5117588595776,
lmp3m1_23_m,1718096571.01264,147.42834687574734,138.31023410372416,
lmp3m1_23_m,1718096571.0206962,147.58932783822996,138.10879544887064,146.2269714007231
lmp3m1_23_m,1718096571.0287528,147.80771636189337,137.90742512023877,
lmp3m1_23_m,1718096571.03681,148.02610488555678,137.70605641544296,
lmp3m1_23_m,1718096571.044866,148.24449340922018,137.50458033586781,
lmp3m1_23_m,1718096571.052923,148.36611905624432,137.3028508621661,
lmp3m1_23_m,1718096571.06098,148.2448156201143,137.1006894706702,
lmp3m1_23_m,1718096571.069036,148.1101474864546,136.89788943031795,
lmp3m1_23_m,1718096571.0770931,147.84783268822352,136.6942197999066,145.7791620611116
lmp3m1_23_m,1718096571.08515,147.38036553243458,136.48942951464892,
lmp3m1_23_m,1718096571.093206,146.88258839261675,136.28325140710936,
lmp3m1_23_m,1718096571.101263,146.34419403358444,136.07540643872113,
lmp3m1_23_m,1718096571.109319,145.92220248193888,135.8656087704028,
lmp3m1_23_m,1718096571.117376,145.72819989878653,135.65357272815277,
lmp3m1_23_m,1718096571.1254332,145.52219834102758,135.43902154671105,
lmp3m1_23_m,1718096571.133489,145.3800694578178,135.22169750617184,145.51363815401356
lmp3m1_23_m,1718096571.141546,145.30023259225683,135.00137230580157,
lmp3m1_23_m,1718096571.1496031,145.22039572669587,134.77785586220273,
lmp3m1_23_m,1718096571.1576588,145.14055886113488,134.5510030668322,
lmp3m1_23_m,1718096571.165716,145.0607219955739,134.320718590438,
lmp3m1_23_m,1718096571.173773,145.05630985448428,134.08695978487208,
lmp3m1_23_m,1718096571.1818292,145.2432947525004,133.84973769418826,
lmp3m1_23_m,1718096571.1898859,145.3113925195039,135.0631327535617,
lmp3m1_23_m,1718096571.197942,145.35227352610428,134.93490878754443,
lmp3m1_23_m,1718096571.2059991,145.2713678386413,134.8118511565419,
lmp3m1_23_m,1718096571.214056,145.03159617518892,134.69573461107962,
lmp3m1_23_m,1718096571.222112,145.03946199021416,134.58829635427574,
